gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
0020000074,20001109/ORLCHI,Final,2000-11-10,02:30,1610612741,CHI,95,1610612753,ORL,90,,,,False
0020000075,20001109/PHIMIN,Final,2000-11-10,02:00,1610612750,MIN,82,1610612755,PHI,84,,,,False
0020000076,20001109/VANHOU,Final,2000-11-10,02:30,1610612745,HOU,85,1610612763,VAN,78,,,,False
0020000077,20001109/ATLPHX,Final,2000-11-10,03:00,1610612756,PHX,88,1610612737,ATL,79,,,,False
0020000078,20001109/DENPOR,Final,2000-11-10,04:00,1610612757,POR,107,1610612743,DEN,91,,,,False
0020000079,20001110/NYKBOS,Final/OT,2000-11-11,01:30,1610612738,BOS,101,1610612752,NYK,103,,,,False
0020000080,20001110/INDWAS,Final,2000-11-11,01:00,1610612764,WAS,74,1610612754,IND,86,,,,False
0020000081,20001110/CLETOR,Final,2000-11-11,01:00,1610612761,TOR,115,1610612739,CLE,88,,,,False
0020000082,20001110/SASDAL,Final,2000-11-11,02:00,1610612742,DAL,79,1610612759,SAS,77,,,,False
0020000083,20001110/MIAUTA,Final,2000-11-11,03:00,1610612762,UTA,80,1610612748,MIA,87,,,,False
0020000084,20001110/ATLLAC,Final,2000-11-11,04:30,1610612746,LAC,115,1610612737,ATL,106,,,,False
0020000085,20001110/SACGSW,Final/OT,2000-11-11,04:30,1610612744,GSW,107,1610612758,SAC,114,,,,False
0020000086,20001111/CHHNYK,Final,2000-11-12,01:30,1610612752,NYK,81,1610612766,CHH,67,,,,False
0020000087,20001111/SEANJN,Final,2000-11-11,19:00,1610612751,NJN,126,1610612760,SEA,91,,,,False
0020000088,20001111/BOSPHI,Final,2000-11-12,02:00,1610612755,PHI,85,1610612738,BOS,83,,,,False
0020000089,20001111/WASCLE,Final,2000-11-12,01:30,1610612739,CLE,86,1610612764,WAS,73,,,,False
0020000090,20001111/DETIND,Final,2000-11-12,01:00,1610612754,IND,94,1610612765,DET,84,,,,False
0020000091,20001111/TORCHI,Final,2000-11-12,02:30,1610612741,CHI,75,1610612761,TOR,98,,,,False
0020000092,20001111/MINMIL,Final,2000-11-12,02:30,1610612749,MIL,92,1610612750,MIN,103,,,,False
0020000093,20001111/VANSAS,Final,2000-11-12,02:30,1610612759,SAS,91,1610612763,VAN,78,,,,False
0020000094,20001111/MIAPHX,Final,2000-11-12,03:00,1610612756,PHX,84,1610612748,MIA,82,,,,False
0020000095,20001111/HOUPOR,Final,2000-11-12,04:00,1610612757,POR,111,1610612745,HOU,88,,,,False
0020000096,20001112/SEADET,Final,2000-11-13,00:00,1610612765,DET,101,1610612760,SEA,92,,,,False
0020000097,20001112/LACDEN,Final,2000-11-13,03:00,1610612743,DEN,95,1610612746,LAC,79,,,,False
0020000098,20001112/HOULAL,Final,2000-11-13,03:30,1610612747,LAL,105,1610612745,HOU,99,,,,False
0020000099,20001112/ORLGSW,Final/OT,2000-11-13,03:00,1610612744,GSW,99,1610612753,ORL,105,,,,False
0020000100,20001112/DALSAC,Final,2000-11-13,03:00,1610612758,SAC,109,1610612742,DAL,84,,,,False
0020000101,20001113/PORNJN,Final,2000-11-14,01:30,1610612751,NJN,82,1610612757,POR,94,,,,False
0020000102,20001113/DALLAC,Final,2000-11-14,04:30,1610612746,LAC,76,1610612742,DAL,90,,,,False
0020000103,20001114/CHHMIA,Final/OT,2000-11-15,01:30,1610612748,MIA,89,1610612766,CHH,86,,,,False
0020000104,20001114/PORATL,Final,2000-11-15,01:30,1610612737,ATL,99,1610612757,POR,97,,,,False
0020000105,20001114/GSWCLE,Final,2000-11-15,01:30,1610612739,CLE,96,1610612744,GSW,86,,,,False
